Unnamed: 0,A,CH,CR,J,LAW,LTD,PINC,TER,USE,document,document_ID,label,text,TER_targets,LTD_targets,A_targets,CH_targets,CR_targets
15547,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"if you are using the service on behalf of a company , organization or other legal entity -lrb- collectively , `` user organization '' -rrb- , you represent and warrant that you are an employee of that user organization or other person authorized to do so .",,,,,
15548,0,0,0,0,0,0,0,0,0,LindenLab,78,0,3.4 other eligibility requirements for use of the service .,,,,,
15549,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"you may not use the service -lrb- i -rrb- if you have been terminated from the service by linden lab -lrb- including , for avoidance of doubt , if any account of yours has been terminated -rrb- ; or -lrb- ii -rrb- at any time if you are a person barred from receiving the service under applicable law .",,,,,
15550,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"4.1 you must establish an account to use certain aspects of the service , using true and accurate registration information .",,,,,
15551,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"except for certain software or portions of the websites which linden lab allows users to access without registration , you must establish an account with linden lab to use the service .",,,,,
15552,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"you agree to provide accurate , current and complete information about yourself as prompted by the registration form -lrb- `` registration data '' -rrb- and to use the account management tools provided to keep your registration data accurate , current and complete .",,,,,
15553,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"you may establish an account with registration data provided to linden lab by a third party who provides a gateway to our service through the use of an api , in which case you may have a separate , additional account relationship with such third party .",,,,,
15554,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"this relationship in no way modifies , lessens or alters your obligations under this terms .",,,,,
15555,0,0,0,0,0,0,0,0,0,LindenLab,78,0,access to the service through third parties may be available or discontinued at the discretion of linden lab .,,,,,
15556,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"you acknowledge that linden lab is not liable for the acts or omissions of such third parties , which are not the partner or representative of linden lab or endorsed or controlled by linden lab .",,,,,
15557,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"depending upon your age and the age requirements set forth in an applicable product policy , registration may require parental consent .",,,,,
15558,0,0,0,0,0,0,0,0,0,LindenLab,78,0,the service 's practices governing any resulting collection and use of your personal information are disclosed in our privacy policy .,,,,,
15559,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"your decision to provide this information is purely voluntary and optional ; however , if you elect not to provide it , then you may not be able to access certain content or participate in certain features of the service .",,,,,
15560,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"you may not sell , transfer or assign your account or its contractual rights , licenses and obligations , to any third party -lrb- including , for the avoidance of doubt , permitting another individual to access your account -rrb- without the prior written consent of linden lab .",,,,,
15561,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"linden lab reserves the right , at its sole discretion , to manage and control the number of accounts that you may establish and maintain .",,,,,
15562,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"4.2 you agree to use an account name for each product that is not misleading , offensive or infringing .",,,,,
15563,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"you are responsible for activities related to your account name , and for keeping your password for your account -lrb- s -rrb- secure .",,,,,
15564,0,0,0,0,0,0,0,0,0,LindenLab,78,0,you must choose an account name for your account which may also serve as the name for your graphical representation within each product -lrb- your `` avatar '' -rrb- .,,,,,
15565,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"you may not select as your account name any name that linden lab determines may cause deception or confusion ; may violate any trademark right , copyright , or other proprietary right or mislead other users regarding your identity or affiliation ; or any name that linden lab determines in its sole discretion to be vulgar , offensive , or otherwise inappropriate .",,,,,
15566,0,0,1,0,0,0,0,0,0,LindenLab,78,1,"linden lab reserves the right to delete or change any account name that violates this paragraph , and will have no liability regarding the use , modification , or deletion of any account name .",,,,,[4]
15567,0,0,0,0,0,0,0,0,0,LindenLab,78,0,you are solely responsible for all activities conducted through your account whether or not you authorize the activity -lrb- except to the extent that activities occur because someone gains access to our system without using your identifiers and password -rrb- .,,,,,
15568,0,0,0,0,0,0,0,1,0,LindenLab,78,1,"in the event that fraud , illegality or other conduct that violates this agreement is discovered or reported -lrb- whether by you or someone else -rrb- that is connected with your account , we may terminate your account -lrb- or accounts -rrb- as described in section 5 .","[0, 1]",,,,
15569,0,0,0,0,0,0,0,0,0,LindenLab,78,0,you are solely responsible for maintaining the confidentiality of your password and for restricting access to your internet device .,,,,,
15570,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"you are solely responsible for any harm resulting from your disclosure , or authorization of the disclosure , of your password or from any person 's use of your password to gain access to your account or account name .",,,,,
15571,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"you will immediately notify us of any unauthorized use of your account , password or username , or any other breach of security related to the service .",,,,,
15572,0,0,0,0,0,0,0,0,0,LindenLab,78,0,at no time should you respond to an online request for a password other than in connection with the log-on process to the service .,,,,,
15573,0,0,0,0,0,0,0,0,0,LindenLab,78,0,your disclosure of your password to any other person is at your own risk .,,,,,
15574,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"if you lose access to your account for any reason , linden lab may , but is not required to , attempt to restore access to your account by verifying your registration data .",,,,,
15575,0,0,0,0,0,0,0,1,0,LindenLab,78,1,"in the event that you are unable to provide the registration data , linden lab reserves the right to suspend your account -lrb- s -rrb- .",[3],,,,
15576,0,0,0,0,0,1,0,0,0,LindenLab,78,1,we will not be liable for any loss or damage -lrb- of any kind and under any legal theory -rrb- to you or any third party arising from your inability or failure for any reason to comply with any of the foregoing obligations .,,"[9, 3, 12, 15, 1]",,,
15577,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"4.3 if you choose to use paid aspects of the service , you agree to the posted pricing and billing policies on the websites , through the service , or by an applicable payment service provider .",,,,,
15578,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"certain aspects of the service -lrb- including subscription to a premium account or usage of virtual environments -lrb- `` virtual space , '' as may be further described in an applicable product policy -rrb- -rrb- , are provided for a fee or other charge by linden lab or an applicable payment service provider .",,,,,
15579,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"should you elect to use paid aspects of the service , you agree to the pricing , payment and billing policies related to such fees and charges , plus vat or other taxes as applicable , as posted on the website -lrb- s -rrb- , application -lrb- s -rrb- , or by an applicable payment service provider .",,,,,
15580,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"upon your acceptance of these terms and submission of your order , you hereby agree that linden lab or an applicable payment service provider -lrb- collectively , for purposes of this section 4.3 , `` we '' -rrb- have the right to automatically charge your credit card or debit your account -lrb- or other payment method -rrb- for the applicable fees or charges , plus any applicable taxes that we are required to collect , and you authorize us to do so .",,,,,
15581,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"thereafter , if you have purchased or redeemed a subscription-based product or service , each time your subscription comes up for renewal , we have the right to charge your credit card or debit your account the then-current renewal rate plus any applicable taxes we are required to collect , and you authorize us to do so .",,,,,
15582,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"any prices posted in us dollar or non-us dollar currencies by linden lab on the service do not include any applicable sales tax , unless specifically noted that it is tax inclusive .",,,,,
15583,0,1,0,0,0,0,0,0,0,LindenLab,78,1,"linden lab reserves the right , upon reasonable notice , to -lrb- directly or through an applicable payment service provider -rrb- : -lrb- i -rrb- charge for access to some or all of the service , charge for access to premium functionality or content on some or all of the website , require a free or paid subscription -lrb- `` usage subscription '' -rrb- , or account registration to access some or all of the service ; -lrb- ii -rrb- change terms and conditions for the service or portions thereof ; and -lrb- iii -rrb- restrict access to the service or portions thereof , in whole or in part , based on any lawful eligibility requirements linden lab may elect to impose -lrb- e.g. geographic or demographic limitations -rrb- .",,,,[0],
15584,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"you are responsible for obtaining and maintaining , at your sole cost , all internet devices and other equipment and software , and services necessary for you to access and use the service .",,,,,
15585,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"you acknowledge that it is your responsibility to ensure payment in advance for all paid aspects of the service , and to ensure that your credit or debit cards or other payment instruments accepted by linden lab or an applicable payment service provider continue to be valid and sufficient for such purposes .",,,,,
15586,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"payments made with a united states-based payment instrument will be charged by linden research , inc. .",,,,,
15587,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"payments made with payments instruments based outside of the united states will be charged by tilia branch uk ltd. , which is located at 11-12 st. james 's square , suite 1 , 3rd floor , london , united kingdom sw1y 4lb .",,,,,
15588,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"linden lab may offer you the opportunity -lrb- directly or through an applicable payment service provider -rrb- to purchase or use virtual credits , points , tokens , services , or items -lrb- `` virtual goods and services '' -rrb- .",,,,,
15589,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"linden lab may modify , revalue , or make the virtual goods and services more or less common , valuable , effective , or functional .",,,,,
15590,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"virtual credits , points , or tokens as further described in each applicable product policy -lrb- `` virtual tender '' -rrb- associated with your account that were purchased with u.s. dollars or other accepted fiat currency may be used or exchanged before virtual tender associated with your account that was not purchased -lrb- e.g. , virtual tender that was earned through experiential play -rrb- , no matter when that virtual tender was acquired .",,,,,
15591,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"except as set forth in any additional terms -lrb- such as any refund policies that may apply to a subscription service -rrb- or above with respect to usage subscriptions , if linden lab modifies , suspends or terminates any usage subscription or virtual goods and services -lrb- including any virtual tender -rrb- , then you will forfeit your rights to the modified , suspended , or terminated usage subscription or virtual goods and services .",,,,,
15592,0,0,0,0,0,1,0,0,0,LindenLab,78,1,"likewise , except as set forth above , in any additional terms , or as required by applicable law , linden lab is not responsible for repairing , replacing or restoring access to your usage subscription , or virtual goods and services -lrb- including any virtual space or other virtual tender associated with each product , as further described in an applicable product policy -rrb- , or providing you with any credit or refund or any other sum , in the event of : -lrb- a -rrb- linden lab 's change , suspension or termination of any usage subscription or virtual goods and services -lrb- including any virtual space or other virtual tender associated with each product , as further described in an applicable product policy -rrb- ; or -lrb- b -rrb- for loss or damage due to website or server error , or any other reason .",,"[1, 9, 3]",,,
15593,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"without limiting any other rights or remedies of linden lab , linden lab may exercise its termination rights as provided in section 5 in the event of any payment delinquency .",,,,,
15594,0,0,1,0,0,1,0,1,0,LindenLab,78,1,linden lab further reserves the right to terminate usage subscriptions and/or virtual goods and services for cause immediately at its sole discretion without advance notice or liability .,"[2, 27]",[1],,,"[2, 0]"
15595,0,0,0,0,0,0,0,0,0,LindenLab,78,0,in such event you will not be entitled to a pro-rata refund or credit .,,,,,
15596,0,0,0,0,0,0,0,0,0,LindenLab,78,0,4.4 linden lab has no obligation to accept returns or provide refunds of any amounts paid for products or services purchased from linden lab .,,,,,
15597,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"except as set forth above or in any additional terms , purchases of linden content -lrb- including but not limited to usage subscriptions , virtual tender , and/or other virtual goods and services -rrb- are final , non-refundable , have no monetary value -lrb- i.e. are not a cash account or equivalent -rrb- and are purchases of only a limited , non-exclusive , revocable , non-assignable , personal , and non-transferable license to use content inworld , even if they come with a durational term -lrb- e.g. a monthly subscription -rrb- .",,,,,
15598,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"notwithstanding any agreement by linden lab to provide a discretionary pro-rata refund or credit in certain circumstances , you have no property , proprietary , intellectual property , ownership , economic , or monetary interest in your account , user content , usage subscriptions , virtual tender or other virtual goods and services , which remain the exclusive property of linden lab -lrb- subject only to the limited license set forth in section 2 above , this agreement or any additional terms -rrb- .",,,,,
15599,0,0,0,0,0,0,0,1,0,LindenLab,78,1,5.1 you or we may terminate your account -lrb- s -rrb- at any time .,[2],,,,
15600,0,0,0,0,0,0,0,0,0,LindenLab,78,0,you may terminate this agreement by closing your account -lrb- s -rrb- at any time for any reason .,,,,,
15601,0,0,0,0,0,0,0,1,0,LindenLab,78,1,linden lab may suspend or terminate your account at any time for any reason .,[23],,,,
15602,0,0,0,0,0,1,0,0,0,LindenLab,78,1,"in such event , linden lab shall have no further obligation or liability to you under this agreement or otherwise , and you shall be entitled to no compensation or other payment , remedy , recourse or refund .",,[1],,,
15603,0,0,0,0,0,0,0,1,0,LindenLab,78,1,5.2 we may terminate your accounts for violation of this agreement .,[1],,,,
15604,0,0,0,0,0,0,0,1,0,LindenLab,78,1,"linden lab may suspend or terminate your account if you violate this agreement , along with any or all other accounts held by you or otherwise related to you , as determined by linden lab in its discretion , and your violation of this agreement shall be deemed to apply to all such accounts .",[1],,,,
15605,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"upon termination of your accounts , this agreement between us will be automatically terminated and you may not re-subscribe or return to the service through other or future accounts you or others may set up .",,,,,
15606,0,0,0,0,0,0,0,1,0,LindenLab,78,1,5.3 we may terminate your account -lrb- s -rrb- to protect the best interests of the service and the community or if we believe you pose an unacceptable risk to the community .,[1],,,,
15607,0,0,0,0,0,0,0,1,0,LindenLab,78,1,"we may terminate your account if we determine in our discretion that such action is necessary or advisable to comply with legal requirements or protect the rights or interests of linden lab , the service community or any third party .","[21, 26]",,,,
15608,0,0,0,0,0,0,0,1,0,LindenLab,78,1,"we may terminate your account -lrb- s -rrb- if we learn , or in good faith believe , that you are a registered sex offender , that accessing the service may violate a condition of parole or probation , that you have engaged in or attempted to engage in conduct with minors on the service that violates this agreement , or that you for any other reason may pose what we deem to be an unacceptable risk to the service community .","[17, 18]",,,,
15609,0,0,0,0,0,0,0,1,0,LindenLab,78,1,5.4 we may terminate your accounts upon a general suspension or discontinuation of the service .,[15],,,,
15610,0,0,0,0,0,0,0,1,0,LindenLab,78,1,"if linden lab elects to generally suspend or discontinue the service , in whole or in part , for any reason , linden lab may terminate your accounts .",[15],,,,
15611,0,0,0,0,0,1,0,0,0,LindenLab,78,1,"in such event , you will not be entitled to compensation for such suspension or termination , and you acknowledge that linden lab will have no liability to you in connection with such suspension or termination .",,[1],,,
15612,0,0,1,0,0,0,0,0,0,LindenLab,78,1,"5.5 upon account termination , you will lose access to your account and all licenses , content , and data , and you understand this is a risk of participating in the service .",,,,,[15]
15613,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"upon termination of your account , you will no longer be able to access your account or access -lrb- or transfer or direct the transfer to any other account -rrb- any content or data you have stored on the servers .",,,,,
15614,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"all licenses granted by linden lab to use the service , including any virtual tender will automatically terminate .",,,,,
15615,0,0,0,0,0,0,0,0,0,LindenLab,78,0,you acknowledge that you have elected to procure virtual tender or any premium account or paid features of the service notwithstanding the possibility of termination of such license rights under the circumstances set forth in this agreement .,,,,,
15616,0,0,0,0,0,0,0,0,0,LindenLab,78,0,you should ensure that you have only stored content on the servers to which you are willing to permanently lose access .,,,,,
15617,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"you acknowledge and assume the risk of the possibility of termination of your account as provided in this agreement , and you represent that you will make your decisions to participate in the service , contribute content , spend your money and dispose of transferable licenses at all times knowingly based upon these risks .",,,,,
15618,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"upon termination , you will remain liable for any unpaid amounts owed by you to linden lab .",,,,,
15619,0,0,0,0,0,0,0,0,0,LindenLab,78,0,5.6 some terms of this agreement will survive and continue after termination .,,,,,
15620,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"the provisions of this agreement and any additional terms which by their nature should survive your suspension or termination will survive , including the rights and licenses you grant to linden lab in this agreement , as well as to the indemnities , releases , disclaimers , and limitations on liability and the provisions regarding jurisdiction , choice of law , no class action and mandatory arbitration .",,,,,
15621,0,0,0,0,0,0,0,0,0,LindenLab,78,0,conduct by users of the service,,,,,
15622,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"you agree to abide by certain rules of conduct , including any applicable community standards for the portion of the service you are using -rrb- and other rules prohibiting illegal and other practices that linden lab deems harmful .",,,,,
15623,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"you are solely responsible for your interaction with other users of the service , whether online or offline .",,,,,
15624,0,0,0,0,0,0,0,0,0,LindenLab,78,0,we are not responsible or liable for the conduct or content of any user .,,,,,
15625,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"we reserve the right , but not the obligation , to monitor or become involved in disputes between you and other users .",,,,,
15626,0,0,0,0,0,0,0,0,0,LindenLab,78,0,exercise common sense and your best judgment in your interactions with others -lrb- e.g. when you submit any personal or other information -rrb- and in all of your other online activities .,,,,,
15627,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"6.1 you will not post or transmit prohibited content , including any content that is illegal , harassing or violates any person 's rights .",,,,,
15628,0,0,0,0,0,0,0,0,0,LindenLab,78,0,you agree that you will not :,,,,,
15629,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"-lrb- i -rrb- post , display , or transmit content that violates any law or the rights of any third party , including without limitation intellectual property rights .",,,,,
15630,0,0,0,0,0,0,0,0,0,LindenLab,78,0,we reserve the right to request at any time proof of permissions in a form acceptable to us .,,,,,
15631,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"failure to provide such proof may lead to , among other things , removal of such content from the service ;",,,,,
15632,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"-lrb- ii -rrb- impersonate any person or entity without their consent , or otherwise misrepresent your affiliation , or if you are an adult , impersonate a minor for the purpose of interacting with a minor using the service ;",,,,,
15633,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"-lrb- iii -rrb- stalk , harass , or engage in any sexual , suggestive , lewd , lascivious , or otherwise inappropriate conduct with minors on the service ;",,,,,
15634,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"-lrb- iv -rrb- post , display , or transmit content -lrb- including any communication -lrb- s -rrb- with employees of linden lab -rrb- that is harmful , threatening or harassing , defamatory , libelous , false , inaccurate , misleading , or invades another person 's privacy ;",,,,,
15635,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"-lrb- v -rrb- post , display , or transmit content that is obscene , hateful , involves terrorism , or is racially , ethnically or otherwise objectionable ; or",,,,,
15636,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"-lrb- vi -rrb- post , display or transmit any content or conduct or host any activity that is sexually explicit , or intensely violent .",,,,,
15637,0,0,0,0,0,1,0,1,0,LindenLab,78,1,any violation by you of the terms of this section may result in immediate termination of your accounts without any refund or other compensation .,[1],[1],,,
15638,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"6.2 you agree that you will not post or transmit content or code that may be harmful , impede other users ' functionality , invade other users ' privacy , or surreptitiously or negatively impact any system or network .",,,,,
15639,0,0,0,0,0,0,0,0,0,LindenLab,78,0,you agree to respect both the integrity of the service and the privacy of other users .,,,,,
15640,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"-lrb- i -rrb- post or transmit viruses , trojan horses , worms , spyware , time bombs , cancelbots , or other computer programming routines that may harm the service or interests or rights of other users , or that may harvest or collect any data or information about other users without their consent ;",,,,,
15641,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"-lrb- ii -rrb- post or transmit unsolicited or unauthorized advertising , or promotional materials , that are in the nature of `` junk mail , '' `` spam , '' `` chain letters , '' `` pyramid schemes , '' or any other form of solicitation that linden lab considers to be of such nature ;",,,,,
15642,0,0,0,0,0,0,0,0,0,LindenLab,78,0,-lrb- iii -rrb- engage in malicious or disruptive conduct that impedes or interferes with other users ' normal use of or enjoyment of the service ;,,,,,
15643,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"-lrb- iv -rrb- use any cheats , mods , hacks , or any other unauthorized techniques or unauthorized third-party software to cheat in any competition or game that may be offered on the service , or to otherwise disrupt or modify the service or the experience of any users on the service ; or",,,,,
15644,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"-lrb- v -rrb- attempt to gain unauthorized access to any other user 's account , password or content .",,,,,
15645,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"we operate an intellectual property complaint process for complaints that user content infringes another 's intellectual property rights , the details of which are described in the intellectual property infringement notification policy .",,,,,
15646,0,0,0,0,0,0,0,0,0,LindenLab,78,0,your privacy is important to us .,,,,,
15647,0,0,0,0,0,0,0,0,0,LindenLab,78,0,our privacy policy sets forth the conditions under which you provide personal and other information to us .,,,,,
15648,0,0,0,0,0,0,1,0,0,LindenLab,78,1,you understand and agree that through your use of the service you consent to the collection and use of your information in accordance with our privacy policy .,,,,,
15649,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"we encourage you to review our privacy policy , which describes our use and disclosure of information we collect on the websites and the service .",,,,,
15650,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"if you object to your information being used or disclosed as described therein , please do not use the service .",,,,,
15651,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"releases , disclaimers , liability limits and indemnification",,,,,
15652,0,0,0,0,0,1,0,0,0,LindenLab,78,1,"9.1 linden lab is not liable for its users ' actions , and you release linden lab from any claims relating to other users .",,[6],,,
15653,0,0,0,0,0,1,0,0,0,LindenLab,78,1,"you agree not to hold linden lab liable for the content , actions , or inactions of other users .",,"[6, 14]",,,
15654,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"as a condition of access to the service , you release linden lab -lrb- and its officers , directors , shareholders , agents , subsidiaries and employees -rrb- from claims , demands , losses , liabilities and damages -lrb- actual and consequential -rrb- of every kind and nature , known and unknown , arising out of or in any way connected with any dispute you have or claim to have with one or more users , including whether or not linden lab becomes involved in any resolution or attempted resolution of the dispute .",,,,,
15655,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"if you are a california resident , you waive california civil code section 1542 , which says : `` a general release does not extend to claims which the creditor does not know or suspect to exist in his favor at the time of executing the release , which if known by him must have materially affected his settlement with the debtor . ''",,,,,
15656,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"if you are a resident of another jurisdiction , you waive any comparable statute or doctrine .",,,,,
15657,0,0,0,0,0,0,0,0,0,LindenLab,78,0,you agree and understand that linden lab does not control and is not responsible for information you provide to parties other than linden lab .,,,,,
15658,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"9.2 linden lab provides the service on an `` as is '' basis , without express or implied warranties , and all content , including virtual tender and other virtual goods and services , have no guarantee or warranty of any compensable value .",,,,,
15659,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"linden lab provides the service , including without limitation the software , the websites , the servers , the content -lrb- including the virtual goods and services -rrb- , and your account , strictly on an `` as is '' basis , and hereby expressly disclaims all warranties or conditions of any kind , written or oral , express , implied or statutory , including without limitation any implied warranty of title , noninfringement , merchantability or fitness for a particular purpose .",,,,,
15660,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"no value , either express or implied , is guaranteed or warranted with respect to any content , including virtual tender or any other virtual goods and services .",,,,,
15661,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"notwithstanding any intellectual property rights you may have in your content or any expenditure on your part , linden lab and you expressly disclaim any compensable value relating to or attributable to any data relating to your account residing on linden lab 's servers .",,,,,
15662,0,0,0,0,0,0,0,0,0,LindenLab,78,0,you assume all risk of loss from using the service on this basis .,,,,,
15663,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"linden lab does not ensure continuous , error-free , secure or virus-free operation of the service , the software , the websites , the servers , or your account , and you understand that you shall not be entitled to refunds or other compensation based on linden lab 's failure to provide any of the foregoing other than as explicitly provided in this agreement .",,,,,
15664,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"some jurisdictions do not allow the disclaimer of implied warranties and , to that extent , the foregoing disclaimers may not apply to you .",,,,,
15665,0,0,0,0,0,1,0,0,0,LindenLab,78,1,"9.3 linden lab 's liability to you is expressly limited , to the extent allowable under applicable law .",,"[9, 3, 13, 1, 11, 15, 16]",,,
15666,0,0,0,0,0,1,0,0,0,LindenLab,78,1,"in no event shall linden lab or any of its directors , officers , employees , shareholders , subsidiaries , agents or licensors be responsible or liable to you or to any third party for any loss or damages of any kind , including for any direct , indirect , economic , exemplary , incidental , consequential , reliance , special , or punitive losses or damages or disgorgement or comparable equitable remedy , for lost data or lost profits , arising -lrb- whether in contract , tort , strict liability or otherwise -rrb- out of or in connection with the service -lrb- including its modification or termination -rrb- , the software , the websites , the servers , your account -lrb- including its termination or suspension -rrb- or this agreement , whether or not linden lab may have been advised that any such damages might or could occur and notwithstanding the failure of essential purpose of any remedy .",,"[9, 3, 13, 1, 11, 15, 16]",,,
15667,0,0,0,0,0,1,0,0,0,LindenLab,78,1,"except as may be provided in any additional terms , to the fullest extent permitted by applicable law , in no event will linden lab 's cumulative liability to you exceed the greater of -lrb- i -rrb- one hundred dollars -lrb- u.s. $ 100.00 -rrb- ; or -lrb- ii -rrb- the fees , if any , paid by you for use of the service ; provided , however , this provision will not apply if a tribunal with applicable jurisdiction finds such to be unconscionable .",,"[0, 4]",,,
15668,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"some jurisdictions do not allow the foregoing limitations of liability , so to the extent that any such limitation is found to be impermissible , such limitation may not apply to you .",,,,,
15669,0,0,0,0,0,1,0,0,0,LindenLab,78,1,"in such jurisdictions , the liability of the linden lab parties to you is limited to the lowest amount permitted by applicable law .",,"[0, 4]",,,
15670,0,0,0,0,0,0,0,0,0,LindenLab,78,0,9.4 you agree to indemnify linden lab from claims relating to your use of the service .,,,,,
15671,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"at linden lab 's request , you agree to defend , indemnify and hold harmless linden lab , its officers , directors , shareholders , employees , subsidiaries , and agents from all damages , liabilities , claims and expenses , including without limitation attorneys ' fees and costs , arising from : -lrb- i -rrb- your user content ; -lrb- ii -rrb- your acts , omissions , or use of the service , including without limitation your negligent , willful or illegal conduct ; -lrb- iii -rrb- your breach or alleged breach by you of this agreement , including without limitation your representations and warranties relating to your content ; -lrb- iv -rrb- your violation or anticipatory violation of any applicable law , rule or order in connection with your use of or activities in the service ; -lrb- v -rrb- information or material transmitted through your internet device that infringes or misappropriates any intellectual property right ; -lrb- vi -rrb- any misrepresentation made by you ; -lrb- vii -rrb- linden lab 's use of the information that you submit to us ; -lrb- viii -rrb- your purported `` ownership '' of any usage subscriptions or virtual items ; or -lrb- ix -rrb- the increase or decrease in `` value '' or loss of usage subscriptions or virtual items if linden lab deletes , terminates , or modifies them -lrb- all of the foregoing , `` claims and losses '' -rrb- .",,,,,
15672,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"we reserve the right to assume the exclusive defense and control of any matter otherwise subject to indemnification by you , and in such case , you agree to cooperate with our defense of such claim .",,,,,
15673,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"you will not settle any claims and losses without , in each instance , the prior , written consent of an officer of linden lab .",,,,,
15674,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"9.5 you are not our employee , and you have no rights to compensation .",,,,,
15675,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"you acknowledge that your participation in the service , including your creation or uploading of content in the service , does not make you a linden lab employee and that you do not expect to be , and will not be , compensated by linden lab for such activities , and you will make no claim inconsistent with these acknowledgements .",,,,,
15676,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"in addition , no agency , partnership , joint venture or franchise relationship is intended or created by this agreement .",,,,,
15677,0,0,0,0,0,0,0,0,0,LindenLab,78,0,9.6 unsolicited ideas and materials prohibited ; no confidential or special relationship with linden lab .,,,,,
15678,0,0,0,0,0,0,0,0,0,LindenLab,78,0,linden lab employs a staff of designers to develop new ideas and linden lab solicits and receives product idea submissions from professional inventors with whom it has business relationships .,,,,,
15679,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"because of this , in your communications with linden lab , please keep in mind that linden lab does not accept or consider any unsolicited ideas or materials for products or services , or even improvements to products or services , -lrb- collectively , `` unsolicited ideas and materials '' -rrb- .",,,,,
15680,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"therefore , you must not send to linden lab -lrb- even within any of your user content that we may request -rrb- , in any form and by any means , any unsolicited ideas and materials .",,,,,
15681,0,0,0,0,0,0,0,0,0,LindenLab,78,0,any unsolicited ideas and materials you post on or send to us via the service are deemed user content and licensed to us as set forth above .,,,,,
