Unnamed: 0,A,CH,CR,J,LAW,LTD,PINC,TER,USE,document,document_ID,label,text,TER_targets,LTD_targets,A_targets,CH_targets,CR_targets
15713,0,0,0,0,0,0,0,0,0,LindenLab,78,0,10.2 exceptions to requirement to arbitrate .,,,,,
15714,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"notwithstanding the provisions of section 10.1 , either party may seek judicial relief from any court of competent jurisdiction -lrb- a -rrb- to enforce an arbitral award issued hereunder , -lrb- b -rrb- to compel arbitration required hereunder or -lrb- c -rrb- to obtain temporary injunctive relief to prevent imminent and irreparable harm or to preserve the status quo until an arbitrator can be empaneled and determine whether to continue , terminate or modify any such relief .",,,,,
15715,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"in the event of a request for temporary injunctive relief , the requirement for 60 days ' dialogue before an arbitration can be initiated shall not apply .",,,,,
15716,0,0,0,1,0,0,0,0,0,LindenLab,78,1,"as set out in section 10.1 , in the event a court or arbitrator determines that the limitation of the arbitration to dispute -lrb- s -rrb- between you and linden lab -lrb- prohibiting class or representative proceedings -rrb- is unenforceable , the dispute then must be brought exclusively in the state or federal courts of san francisco county , california .",,,,,
15717,0,0,0,0,0,0,0,0,0,LindenLab,78,0,11.1 the service is a united states-based service .,,,,,
15718,0,0,0,0,0,0,0,0,0,LindenLab,78,0,linden lab controls and operates the service from its offices in the united states .,,,,,
15719,0,0,0,0,0,0,0,0,0,LindenLab,78,0,linden lab makes no representation that any aspect of the service is appropriate or available for use outside of the united states .,,,,,
15720,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"those who access the service from other locations are doing so on their own initiative and are responsible for compliance with applicable local laws regarding your online conduct and acceptable content , if and to the extent local laws apply .",,,,,
15721,0,0,0,0,0,0,0,1,0,LindenLab,78,1,"subject to the terms of this agreement , we reserve the right to limit the availability of , restrict access to , or discontinue the service and/or any content , program , product , service or other feature described or available on the service to any person , entity , geographic area , or jurisdiction , at any time and in our sole discretion , and to limit the quantities of any content , program , product , service , or other feature that we provide .",[2],,,,
15722,0,0,0,0,0,0,0,0,0,LindenLab,78,0,software related to or made available by the service may be subject to export controls of the united states .,,,,,
15723,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"no software from the service may be downloaded , exported , or re-exported -lrb- i -rrb- into -lrb- or to a national or resident of -rrb- any country or other jurisdiction to which the united states has embargoed goods , software , technology or services -lrb- which , as of the effective date of this user agreement , includes cuba , north korea , iran , sudan and syria -rrb- , or -lrb- ii -rrb- to anyone on the u.s. treasury department 's list of specially designated nationals or the u.s. commerce department 's table of deny orders , or -lrb- iii -rrb- to anyone on the u.s. department of commerce 's bureau of industry and security entities list as published in the export administration regulations -lrb- including entities engaged in weapons of mass destruction proliferation in various countries and persons and entities that are suspected of diverting u.s. origin items to embargoed countries or terrorist end-uses -rrb- .",,,,,
15724,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"by downloading any software related to the service , you represent and warrant that you are not located in , under the control of , or a national or resident of , any such country or on any such list .",,,,,
15725,0,0,0,0,0,0,0,0,0,LindenLab,78,0,11.2 you may not assign this agreement or your account ; we may assign this agreement .,,,,,
15726,0,0,0,0,0,0,0,0,0,LindenLab,78,0,you may not assign this agreement or your account without the prior written consent of linden lab .,,,,,
15727,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"you may not transfer or sublicense any licenses granted by linden lab in this agreement without the prior , written consent of linden lab , except solely to the extent this agreement or an applicable product policy permits transfer of any applicable virtual tender licenses .",,,,,
15728,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"linden lab may assign this agreement , in whole or in part , and all related rights , licenses , benefits and obligations , without restriction , including the right to sublicense any rights and licenses under this agreement .",,,,,
15729,0,0,0,0,0,0,0,0,0,LindenLab,78,0,11.3 we agree to provide each other with notices in a specified manner .,,,,,
15730,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"linden lab may give notice to and obtain consent from you by one or more of the following means : through the service or website , by electronic mail to your e-mail address in our records , or by written mail communication to the address on record for your account .",,,,,
15731,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"when you communicate with us electronically , such as via e-mail and text message , you consent to receive communications from us electronically .",,,,,
15732,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"all notices given by you or required under this agreement shall be faxed to linden lab legal department at : -lrb-415-rrb- 243-9045 ; or mailed to us at : linden lab legal department , 945 battery street , san francisco , ca 94111 .",,,,,
15733,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"with respect to any electronic commercial service on a website , residents of california are entitled to the following specific consumer rights information : if you have a complaint , you may contact the complaint assistance unit of the division of consumer services of the department of consumer affairs by mail at 1625 north market boulevard , suite n 112 , sacramento , california 95834 , or by telephone at 1.800.952.5210 .",,,,,
15734,0,0,0,0,0,0,0,0,0,LindenLab,78,0,11.4 this agreement and the referenced policies are the entire understanding between us .,,,,,
15735,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"this agreement , including the additional terms and policies referenced in this agreement , sets forth the entire understanding and agreement between you and linden lab with respect to the subject matter hereof and supersedes any prior or contemporaneous agreements or understandings .",,,,,
15736,0,1,0,0,0,0,0,0,0,LindenLab,78,1,"linden lab reserves the right to modify this agreement and any additional terms , at any time without prior notice -lrb- `` updated terms '' -rrb- .",,,,"[0, 1]",
15737,0,0,0,0,0,0,0,0,1,LindenLab,78,1,"you agree that we may notify you of the updated terms by posting them on the service , and that your use of the service after we post the updated terms -lrb- or engaging in other such conduct as we may reasonably specify -rrb- constitutes your agreement to the updated terms .",,,,,
15738,0,1,0,0,0,0,0,0,0,LindenLab,78,1,"therefore , you should review this agreement and any additional terms on a regular and frequent basis .",,,,[3],
15739,0,0,0,0,0,0,0,0,0,LindenLab,78,0,the updated terms will be effective as of the time that linden lab posts them or such later date as may be specified in them .,,,,,
15740,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"except for such updated terms , this agreement may not be modified except by mutual written agreement between you and linden lab that is signed by hand -lrb- not electronically -rrb- by duly authorized representatives of both parties and expressly references amendment of this agreement .",,,,,
15741,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"you acknowledge that no other written , oral or electronic communications will serve to modify or supplement this agreement , and you agree not to make any claims inconsistent with this understanding or in reliance on communications not part of this agreement .",,,,,
15742,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"the section headings used herein , including descriptive summary sentences at the start of each section , are for convenience only and shall not affect the interpretation of this agreement .",,,,,
15743,0,0,0,0,0,0,0,0,0,LindenLab,78,0,the terms `` include '' and `` including '' are not limiting .,,,,,
15744,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"as used in this agreement , references to a determination made in linden lab 's discretion means that the determination will be made by linden lab in accordance with its good faith business judgment .",,,,,
15745,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"if any provision of this agreement shall be held by a court of competent jurisdiction to be unlawful , void , or unenforceable , then in such jurisdiction that provision shall be deemed severable from these terms and shall not affect the validity and enforceability of the remaining provisions .",,,,,
15746,0,0,0,0,1,0,0,0,0,LindenLab,78,1,"11.5 the applicable law and venue is in san francisco , california .",,,,,
15747,0,0,0,0,1,0,0,0,0,LindenLab,78,1,you agree that this agreement and the relationship between you and linden lab shall be governed by the laws of the state of california without regard to conflict of law principles or the united nations convention on the international sale of goods .,,,,,
15748,0,0,0,1,0,0,0,0,0,LindenLab,78,1,"further , you and linden lab agree to submit to the exclusive personal jurisdiction and venue of the courts located in the city and county of san francisco , california , except as provided in section 10 regarding arbitration .",,,,,
15749,0,0,0,0,0,0,0,0,0,LindenLab,78,0,11.6 no equitable or injunctive relief .,,,,,
15750,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"if you claim that you have incurred any losses or damages in connection with your use of the service , then the losses and damages will not be irreparable or sufficient to entitle you to an injunction or other equitable relief of any kind .",,,,,
15751,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"this means that , in connection with your claim , you agree that you will not seek and that you will not be permitted to obtain any court or other action that may interfere with or prevent the development or exploitation of any website , content , user content , unsolicited ideas and materials , product , service , or other intellectual property owned , licensed , or controlled by linden lab or a licensor of linden lab .",,,,,
15752,0,0,0,0,0,0,0,0,0,LindenLab,78,0,11.7 improperly filed claims are subject to attorneys ' fees and costs .,,,,,
15753,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"all claims you bring against linden lab must be resolved in accordance with section 10 , dispute resolution and arbitration .",,,,,
15754,0,0,0,0,0,0,0,0,0,LindenLab,78,0,all claims filed or brought contrary to the dispute resolution section shall be considered improperly filed and a breach of these terms of service .,,,,,
15755,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"should either party file a claim contrary to the dispute resolution section , the other party may recover attorneys ' fees and costs up to one thousand u.s. dollars -lrb- $ 1,000.00 usd -rrb- , provided that such party seeking such fees has notified the other in writing of the improperly filed claim , and the other has failed to promptly withdraw the claim .",,,,,
15756,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"the following related policies are incorporated by reference in and made part of this agreement , and provide additional terms , conditions and guidelines regarding the service .",,,,,
15757,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"in the event of a conflict between this agreement and any additional terms , this agreement shall control except as expressly provided otherwise .",,,,,
15758,0,0,0,0,0,0,0,0,0,LindenLab,78,0,"effective : july 31 , 2017",,,,,
15837,0,0,0,0,0,0,0,0,0,Onavo,80,0,"this terms of service agreement -lrb- the `` agreement '' -rrb- governs your use of onavo mobile ltd 's and onavo inc 's -lrb- `` onavo '' , `` we '' , `` our '' , or `` us '' -rrb- mobile data usage reduction software applications -lrb- the `` apps '' -rrb- , the onavo website at www.onavo.com -lrb- the `` website '' -rrb- , and other websites and online services that link to these terms -lrb- collectively , including the apps and the website , the `` services '' -rrb- .",,,,,
15838,0,0,0,0,0,0,0,0,0,Onavo,80,0,please read this agreement carefully before using the services .,,,,,
15839,0,0,0,0,0,0,0,0,1,Onavo,80,1,"by using the services , you hereby acknowledge and agree that you have read and understand this agreement and agree to be legally bound by it .",,,,,
15840,0,0,0,0,0,0,0,0,0,Onavo,80,0,"if you do not agree with the terms and conditions in this agreement , you may not install , access or use the services .",,,,,
15841,0,0,0,0,0,0,0,0,0,Onavo,80,0,"this agreement applies to the use of the services and any content -lrb- defined below -rrb- included therein by every computer or other communication means -lrb- such as cellular phones , wireless mobile devices , pda 's , etc. -rrb- .",,,,,
15842,0,0,0,0,0,0,0,0,0,Onavo,80,0,this agreement further applies to the use of the services via the internet or any other communication networks .,,,,,
15843,0,0,0,0,0,0,0,0,0,Onavo,80,0,"for your reference , a definitions section is included at the end of this agreement .",,,,,
15844,0,0,0,0,0,0,0,0,0,Onavo,80,0,you affirm that you are at least 13 years old .,,,,,
15845,0,0,0,0,0,0,0,0,0,Onavo,80,0,if you are under 13 years of age you may not use the services .,,,,,
15846,1,0,0,0,0,0,0,0,0,Onavo,80,1,"these terms contain a binding arbitration agreement and class action waiver , which state that you and onavo agree to resolve certain disputes through binding individual arbitration and give up any right to have those disputes decided by a judge or jury .",,,"[1, 4]",,
15847,0,0,0,0,0,0,0,0,0,Onavo,80,0,you may opt out of this part of the terms .,,,,,
15848,0,0,0,0,0,0,0,0,0,Onavo,80,0,"onavo provides apps that perform functions like compressing mobile data , analyzing mobile data usage , and helping to secure mobile data communications on certain mobile platforms and communication networks .",,,,,
15849,0,0,0,0,0,0,0,0,0,Onavo,80,0,"by using the apps , your access to the internet through your device may be routed through onavo 's servers , which , among other things , may compress the data transmitted and reduce the volume of your downloads and/or uploads , analyze your mobile data usage , or help secure your information , for your benefit .",,,,,
15850,0,0,0,0,0,0,0,0,0,Onavo,80,0,"for more information about onavo 's services , please visit the website .",,,,,
15851,0,0,0,0,0,0,0,0,0,Onavo,80,0,"onavo grants you a limited , non-exclusive , non-transferable , revocable license , without right to sub-license , to access and use the services , solely for your own personal purposes , subject to the terms and condition of this agreement .",,,,,
15852,0,0,0,0,0,0,0,0,0,Onavo,80,0,all rights not expressly granted herein are reserved by onavo .,,,,,
15853,0,0,0,0,0,0,0,0,0,Onavo,80,0,"you may not interfere in any manner with the functionality of the services or use the services in any way that breaches any code of conduct , policy or other notice applicable to the services .",,,,,
15854,0,0,0,0,0,0,0,0,0,Onavo,80,0,"onavo alone shall own all rights , title and interest evidenced by , embodied in , and/or attached/connected/related to the services , including , but not limited to , all related intellectual property rights -lrb- defined below -rrb- in and to the services , the content , onavo technology -lrb- defined below -rrb- and any suggestions , ideas , enhancement requests , feedback , recommendations or other information provided by you or any other party relating to the services .",,,,,
15855,0,0,0,0,0,0,0,0,0,Onavo,80,0,"onavo 's name , trademarks , service marks , logos , and the product names associated with the services are trademarks and/or service marks and/or trade names owned by onavo or third parties who licensed their rights to onavo , and no right or license is granted hereunder to use them .",,,,,
15856,0,0,0,0,0,0,0,0,0,Onavo,80,0,the onavo apps and any software that is made available to download from the website is copyrighted and is subject to this agreement .,,,,,
15857,0,0,0,0,0,0,0,0,0,Onavo,80,0,"any reproduction or redistribution of the apps or the software not in accordance with this agreement is expressly prohibited , and may result in civil and criminal penalties .",,,,,
15858,0,0,0,0,0,0,0,0,0,Onavo,80,0,"unless otherwise expressly permitted in this agreement , you may not copy , distribute , display or perform publicly , sublicense , decompile , disassemble , reduce to human readable form , execute publicly , make available to the public , adapt , make commercial use , process , compile , translate , sell , lend , rent , reverse engineer , combine with other software , modify or create derivative works of any of the services , which are subject to intellectual property rights or other proprietary rights , either by yourself or by a third party on your behalf , in any way or by any means , including , but not limited to electronic , mechanical or optical means , other than as expressly permitted in this agreement .",,,,,
15859,0,0,0,0,0,0,0,0,0,Onavo,80,0,"you may not adapt or use otherwise any name , mark or logo that is identical , or confusingly similar to any of onavo 's trademarks .",,,,,
15860,0,0,0,0,0,0,0,0,0,Onavo,80,0,"when used with onavo 's permission , all trademarks must be identified as trademarks of onavo using the appropriate symbol -lrb- e.g. , ™ or ® -rrb- .",,,,,
15861,0,0,0,0,0,0,0,0,0,Onavo,80,0,"you must avoid any action or omission which may dilute , or tarnish onavo 's goodwill or reputation .",,,,,
15862,0,0,0,0,0,0,0,0,0,Onavo,80,0,"you agree to abide by all messages and signs pertaining to proprietary rights , such as -- copyright mark -lsb- © -rsb- or trademark -lsb- ® or ™ -rsb- accompanying the content .",,,,,
15863,0,0,0,0,0,0,0,0,0,Onavo,80,0,"you agree to retain and not to distort , remove or tamper with any trademark , logo , copyright or other intellectual property notice appearing on or contained within the services , whether of onavo or any other third parties .",,,,,
15864,0,0,0,0,0,0,0,0,0,Onavo,80,0,"we do not claim ownership over content , such as text and images , that you may upload through the services .",,,,,
15865,0,0,0,0,0,0,0,0,0,Onavo,80,0,"however , when you do so , you represent and warrant that you are the rightful owner of all rights to that content or that you are licensed by the rightful owners to post and use such content on the internet through the services , in accordance with these terms .",,,,,
15866,0,0,0,0,0,0,0,0,0,Onavo,80,0,"without derogating from the foregoing , onavo does not endorse or assume any responsibility with respect to content posted by users through the services and marked improperly .",,,,,
15867,0,0,0,0,0,0,0,0,0,Onavo,80,0,"this agreement does not convey to you any ownership interest in or to the services , but only a limited and revocable right of use in accordance with the terms of this agreement .",,,,,
15868,0,0,0,0,0,0,0,0,0,Onavo,80,0,nothing in this agreement constitutes a waiver of onavo 's intellectual property rights under any law .,,,,,
15869,0,0,0,0,0,0,0,0,0,Onavo,80,0,use of the services in violation of the limited license granted hereunder will result in the termination of this license and may expose you to claims for damages .,,,,,
15870,0,0,0,0,0,0,0,0,0,Onavo,80,0,"you agree to take all necessary steps to prevent any unauthorized disclosure or use of the services , or any part thereof , by others .",,,,,
15871,0,0,0,0,0,0,0,0,0,Onavo,80,0,installing or using the services on your mobile device transmits to onavo certain information about your device and how you use it in connection with the services .,,,,,
15872,0,0,0,0,0,0,0,0,0,Onavo,80,0,"for example , we may receive information such as the type of device you use , its operating system , your mobile carrier , your device identifier , applications you have installed , your usage of applications and their data consumption and the activities you have undertaken in relation to the services .",,,,,
15873,0,0,0,0,0,0,0,0,0,Onavo,80,0,by installing or using the services you agree that we can receive this information .,,,,,
15874,0,0,0,0,0,0,0,0,0,Onavo,80,0,you further represent and warrant that you are the rightful owner of all such data that onavo collects or that you are permitted by the rightful owners to grant us the rights to use it in accordance with this agreement .,,,,,
15875,0,0,0,0,0,0,0,0,0,Onavo,80,0,responsibilities and acceptable use of the services,,,,,
15876,0,0,0,0,0,0,0,0,0,Onavo,80,0,you are responsible for all of the acts or omissions associated with your access and use of the services and the access and use of the services by anyone on your behalf .,,,,,
15877,0,0,0,0,0,0,0,0,0,Onavo,80,0,"you will abide by all applicable local , state , national and foreign laws , treaties and regulations in connection with your use of the services , including without limitation those related to data privacy , international communications and the transmission of technical or personal data .",,,,,
15878,0,0,0,0,0,0,0,0,0,Onavo,80,0,you will comply with any instructions concerning access to and/or use of the services that onavo may offer from time to time .,,,,,
15879,0,0,0,0,0,0,0,0,0,Onavo,80,0,you are responsible for all of the acts or omissions associated with your access and use of the services and the access and use of the services by anyone on your behalf .,,,,,
15880,0,0,0,0,0,0,0,0,0,Onavo,80,0,"you will abide by all applicable local , state , national and foreign laws , treaties and regulations in connection with your use of the services , including without limitation those related to data privacy , international communications and the transmission of technical or personal data .",,,,,
15881,0,0,0,0,0,0,0,0,0,Onavo,80,0,you will comply with any instructions concerning access to and/or use of the services that onavo may offer from time to time .,,,,,
15882,0,0,0,0,0,0,0,0,0,Onavo,80,0,"• software viruses , trojan horses , worms , vandals , spyware and any other malicious applications or any other similar software or programs that may damage the operation of the services ;",,,,,
15883,0,0,0,0,0,0,0,0,0,Onavo,80,0,"• encouraging , supporting , assisting , providing instructions or advising in the committing of a criminal offense , under the applicable laws ;",,,,,
15884,0,0,0,0,0,0,0,0,0,Onavo,80,0,• constituting a violation of a person 's right for privacy or right of publicity ;,,,,,
15885,0,0,0,0,0,0,0,0,0,Onavo,80,0,"• prohibited by any applicable law , including court restraining orders , to be posted , published , disseminated , or otherwise made available to the public ;",,,,,
15886,0,0,0,0,0,0,0,0,0,Onavo,80,0,"• threatening , abusive , harassing , defamatory , libelous , vulgar , obscene or racially , ethnically or otherwise objectionable ;",,,,,
15887,0,0,0,0,0,0,0,0,0,Onavo,80,0,"• unsolicited commercial communications -lrb- ` spam ' -rrb- , chain letters , or pyramid schemes .",,,,,
15888,0,0,1,0,0,0,0,1,0,Onavo,80,1,"should onavo become aware that you have violated section 4.2 above , onavo shall be entitled , at its own discretion , to remove the content in violation immediately , terminate your user account under section 9 below and/or notify the relevant authorities .",[10],,,,[4]
15889,0,0,0,0,0,0,0,0,0,Onavo,80,0,"we may employ various technological measures to monitor , detect and prevent misuse of the services .",,,,,
15890,0,0,0,0,0,0,0,0,0,Onavo,80,0,"we may use such measures and the data collected through them , in order to enforce this agreement and handle the results of any wrongdoings or misconduct with respect to the services .",,,,,
15891,0,0,0,0,0,0,0,0,0,Onavo,80,0,registration for the services is free of charge .,,,,,
15892,0,0,0,0,0,0,0,0,0,Onavo,80,0,when you register for the services we will ask you to provide us with certain contact and personal details .,,,,,
15893,0,0,0,0,0,0,0,0,0,Onavo,80,0,"false , incorrect , or outdated information may prevent you from registering and impair our ability to contact you .",,,,,
15894,0,0,0,0,0,0,0,0,0,Onavo,80,0,"you are fully accountable for any outcome resulting from your failure to provide true , accurate and complete details in the course of the registration process , and for any use or misuse of your account .",,,,,
15895,0,0,0,0,0,0,1,0,1,Onavo,80,1,"by using the services , you indicate that you understand and consent to the collection , use , and disclosure of your information as described in our privacy policy , which is available at : http://www.onavo.com/privacy_policy .",,,,,
15896,0,0,0,0,0,0,0,0,0,Onavo,80,0,onavo will make reasonable efforts to have the services running efficiently and accessible at all times .,,,,,
15897,0,0,0,0,0,0,0,0,0,Onavo,80,0,"however , the availability and functionality of the services depend on various factors and elements , including software , hardware and communication networks provided by third parties .",,,,,
15898,0,0,0,0,0,0,0,0,0,Onavo,80,0,these factors are not fault free .,,,,,
15899,0,0,0,0,0,0,0,0,0,Onavo,80,0,"onavo does not warrant that the services will operate in an uninterrupted or error-free manner , or that they will always be available , free from all harmful components , or that they are safe , secured from unauthorized access to the services ' computers , immune from damages , free of malfunctions , bugs or failures , including , but not limited to hardware failures , software failures and software communication failures , originating either in onavo or any other provider .",,,,,
15900,0,0,0,0,0,0,0,0,0,Onavo,80,0,such incidents will not be considered a breach of this agreement .,,,,,
15901,0,0,0,0,0,0,0,0,0,Onavo,80,0,onavo 's services may make certain technical modifications to data that you send or receive for your benefit .,,,,,
15902,0,0,0,0,0,0,0,0,0,Onavo,80,0,"such modifications include , but are not limited to , changing of fonts , reducing picture resolutions , encrypting data , etc. .",,,,,
15903,0,0,0,0,0,0,0,0,0,Onavo,80,0,"such modifications are an integral part of certain services , such as the apps , and you hereby acknowledge them and agree to them .",,,,,
15904,0,0,0,0,0,0,0,0,0,Onavo,80,0,"if you do not agree to these modifications , please do not install the apps and refrain from using the services .",,,,,
15905,0,0,0,0,0,0,0,1,0,Onavo,80,1,"onavo may terminate this agreement , or terminate or suspend your access to any of the services at any time , with or without cause , with or without notice .","[2, 27]",,,,
15906,0,0,0,0,0,0,0,1,0,Onavo,80,1,"upon such termination or suspension , your right to use the services will immediately cease .","[2, 27]",,,,
15907,0,0,0,0,0,0,0,0,0,Onavo,80,0,you may discontinue your use of the services for any reason and at any time .,,,,,
15908,0,0,0,0,0,0,0,0,0,Onavo,80,0,you may remove the configuration of the service from your mobile device .,,,,,
15909,0,0,0,0,0,0,0,0,0,Onavo,80,0,you may also cancel your user account by contacting us at support@onavo.com .,,,,,
15910,0,0,0,0,0,0,0,0,0,Onavo,80,0,"you agree and acknowledge that we do not assume any responsibility with respect to , or in connection with the termination of the services ' operations and loss of any data as a result .",,,,,
15911,0,0,0,0,0,0,0,1,0,Onavo,80,1,"any unauthorized use of the services or other failure by you to comply with the terms of this agreement will be deemed a material breach of this agreement and will entitle onavo , without derogating from any other remedies available to it , to immediately suspend or terminate this agreement with no liability to you .",[1],,,,
15912,0,0,0,0,0,0,0,0,0,Onavo,80,0,the services and the content are provided to you strictly on an `` as is '' basis .,,,,,
15913,0,0,0,0,0,0,0,0,0,Onavo,80,0,"all conditions , representations and warranties , whether express , implied , statutory or otherwise , including , without limitation , any implied warranty of merchantability , fitness for a particular purpose , or non-infringement of third-party rights in relation to the service or the content , are hereby disclaimed to the maximum extent permitted by applicable law by onavo -lrb- including its affiliates , directors , officers , employees , agents , contractors , successors or assignees -rrb- and its licensors .",,,,,
15914,0,0,0,0,0,0,0,0,0,Onavo,80,0,"without derogating from the aforesaid , onavo and its licensors make no representation , warranty , or guaranty as to the reliability , timeliness , quality , suitability , truth , availability , accuracy or completeness of the services , the onavo tools or any content .",,,,,
15915,0,0,0,0,0,0,0,0,0,Onavo,80,0,"onavo -lrb- including its affiliates , directors , officers , employees , agents , contractors , successors or assignees -rrb- and its licensors do not represent or warrant that -lrb- a -rrb- the use of the services will be timely , uninterrupted , unsuspended for unscheduled downtime , free of limitations , or error-free or operate in combination with any other hardware , software , system or data ; -lrb- b -rrb- the services and/or their quality will meet your requirements or expectations ; -lrb- c -rrb- any content will be accurate or reliable ; -lrb- d -rrb- errors or defects will be corrected ; -lrb- e -rrb- that the services or the server -lrb- s -rrb- that make the services available are safe , free of viruses or other harmful components , or secure from unauthorized access ; -lrb- f -rrb- that the services or the server -lrb- s -rrb- that make the services available are immune from any interruption or suspension caused by factors outside of onavo or the servers ' operators ' reasonable control , including any force majeure event or internet access or related problems ; -lrb- g -rrb- that your mobile device will be compatible with onavo 's software and services ; or -lrb- h -rrb- that the data transferred through the services will always be complete , timely and without any changes .",,,,,
15916,0,0,0,0,0,0,0,0,0,Onavo,80,0,"onavo shall be excused from the performance of its obligations under this agreement insofar as the performance is prevented or interfered with due to detrimental acts or conditions of third parties , such as service or communications providers .",,,,,
15917,0,0,0,0,0,0,0,0,0,Onavo,80,0,"any apps downloaded from onavo are subject to this agreement , which should be reviewed carefully before downloading and installing onavo 's apps .",,,,,
15918,0,0,0,0,0,0,0,0,0,Onavo,80,0,you acknowledge and agree that the content is provided as an example only and that you will exercise your own independent analysis and judgment in your use of these services .,,,,,
15919,0,0,0,0,0,0,0,0,0,Onavo,80,0,onavo assumes no liability for your use of the content or any applications assistance provided by onavo .,,,,,
15920,0,0,0,0,0,0,0,0,0,Onavo,80,0,use of the information provided on the website may require a license from onavo or a third party under the patents or other intellectual property rights of onavo or that third party .,,,,,
15921,0,1,0,0,0,0,0,1,0,Onavo,80,1,"onavo reserves the right to make corrections , modifications , enhancements , improvements and other changes to the services at any time or to discontinue the services without notice .",[2],,,"[0, 1]",
15922,0,0,0,0,0,1,0,0,0,Onavo,80,1,"in no event shall onavo be liable to anyone for any indirect , punitive , special , exemplary , incidental , consequential or other damages of any type or kind -lrb- including loss of data , revenue , profits , use or other economic advantage -rrb- arising out of , or in any way connected with the services , including but not limited to the use or inability to use the services , or for any content obtained from or through the services , any interruption , inaccuracy , error or omission , even if onavo has been previously advised of the possibility of such damages .",,"[3, 13, 1, 11, 14]",,,
15923,0,0,0,0,0,0,0,0,0,Onavo,80,0,"certain states and/or jurisdictions do not allow the exclusion of implied warranties or limitation of liability for incidental , consequential or certain other types of damages , so the exclusions set forth above may not apply to you .",,,,,
15924,0,0,0,0,0,1,0,0,0,Onavo,80,1,"insofar as the services utilize components or functions operated or managed by third parties , onavo will not be liable for any form of liability , including , but not limited to any direct or indirect damage , pecuniary or otherwise , arising from the use of , reliance on , or in connection with , such third parties ' components and functions .",,[6],,,
15925,0,0,0,0,0,0,0,0,0,Onavo,80,0,the services may contain links to other websites or mobile applications provided by third parties .,,,,,
15926,0,0,0,0,0,0,0,0,0,Onavo,80,0,we do not operate or monitor the content of these websites or mobile applications .,,,,,
15927,0,0,0,0,0,0,0,0,0,Onavo,80,0,"you may find them or the information and content posted therein not compatible with your requirements , objectionable , annoying , improper , unlawful or immoral .",,,,,
15928,0,0,0,0,0,0,0,0,0,Onavo,80,0,"by linking to a third-party website or mobile application , we do not endorse or sponsor its content , confirm its accuracy , credibility , authenticity , reliability , validity , integrity or legality .",,,,,
15929,0,0,0,0,0,0,0,0,0,Onavo,80,0,"we assume no responsibility for such third party websites , content or mobile applications , their availability , or for any transactions made between you and such third parties .",,,,,
15930,0,0,0,0,0,1,0,0,0,Onavo,80,1,"we will not be liable , directly or indirectly , for any damage or loss caused or alleged to be caused by or in connection with your use of or reliance on any such content , goods or services available on or through any third party websites , content or mobile application .",,"[3, 9, 6, 14]",,,
15931,0,0,0,0,0,0,0,0,0,Onavo,80,0,"you agree to indemnify , defend and hold harmless , onavo and its managers , directors , shareholders , employees , sub-contractors , agents , licensors and anyone acting on onavo 's behalf , at your own expense and immediately after receiving a written notice from us , from and against any damages , loss , costs , expenses and payments , including reasonable attorney 's fees and legal expenses , resulting from any complaint , claim , or demand , arising from , or in connection with your use of the services , the content that you upload or provide through the services , any communications that you convey through the services , or your breach of this agreement , or any other terms , rules or regulations applicable to the services , or your violation , or infringement of other persons rights .",,,,,
15932,0,0,0,0,0,0,0,0,0,Onavo,80,0,onavo may give you notice by means of a general notice on the services or by electronic mail to your e-mail address on record in onavo 's account information .,,,,,
15933,0,0,0,0,0,0,0,0,0,Onavo,80,0,such notice shall be deemed to have been given upon the expiration of 48 hours after posting or 12 hours after sending by email .,,,,,
15934,0,1,0,0,0,0,0,0,0,Onavo,80,1,onavo reserves the right to modify the terms and conditions of this agreement or its policies relating to the services at any time .,,,,[0],
15935,0,0,0,0,0,0,0,0,0,Onavo,80,0,"you agree to be bound by any of the changes made in these terms of the agreement , including changes to any and all documents , forms and policies incorporated thereto .",,,,,
15936,0,0,0,0,0,0,0,0,1,Onavo,80,1,continued use of the services after any such changes shall constitute your consent to such changes .,,,,,
15937,0,0,0,0,0,0,0,0,0,Onavo,80,0,"if you do not agree with any of the amended terms , then you must avoid any further use of the services .",,,,,
