,Index,Topic,Title,article Id,Data-set,Sentence,C_Label,NA_Label,Mapped Claims,evidence_targets,Topic id
4162,4162,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"polyurethane condoms tend to be the same width and thickness as latex condoms , with most polyurethane condoms between 0.04 mm and 0.07 mm thick [ ref ] .",0,1,[],[],941.0
4163,4163,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"polyurethane can be considered better than latex in several ways : it conducts heat better than latex , is not as sensitive to temperature and ultraviolet light ( and so has less rigid storage requirements and a longer shelf life ) , can be used with oil - based lubricants , is less allergenic than latex , and does not have an odor [ ref ] .",0,1,[],[],941.0
4164,4164,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"polyurethane condoms have gained fda approval for sale in the united states as an effective method of contraception and hiv prevention , and under laboratory conditions have been shown to be just as effective as latex for these purposes [ ref ] .",0,1,[],[],941.0
4165,4165,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"however , polyurethane condoms are less elastic than latex ones , and may be more likely to slip or break than latex , [ ref ] [ ref ] and are more expensive .",0,1,[],[],941.0
4166,4166,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,polyisoprene is a synthetic version of natural rubber latex .,0,1,[],[],941.0
4167,4167,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"while significantly more expensive , [ ref ] it has the advantages of latex ( such as being softer and more elastic than polyurethane condoms ) [ ref ] without the protein which is responsible for latex allergies [ ref ] .",0,1,[],[],941.0
4168,4168,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"condoms made from sheep intestines , labeled "" lambskin "" , are also available .",0,1,[],[],941.0
4169,4169,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"although they are generally effective as a contraceptive by blocking sperm , they have been clinically shown to be less effective than latex in preventing the transmission of agents that cause stds , because of pores in the material [ ref ] .",0,1,[],[],941.0
4170,4170,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"lambskin provides a more natural sensation and are less allergenic than latex , but because of their lesser protection against infection , other hypoallergenic materials such as polyurethane are recommended for latex - allergic users and / or partners .",0,1,[],[],941.0
4171,4171,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,lambskin condoms are also significantly more expensive than other types .,0,1,[],[],941.0
4172,4172,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"some latex condoms are lubricated at the manufacturer with a small amount of a nonoxynol - 9 , a spermicidal chemical .",0,1,[],[],941.0
4173,4173,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"according to consumer reports , condoms lubricated with spermicide have no additional benefit in preventing pregnancy , have a shorter shelf life , and may cause urinary - tract infections in women .",0,1,[],[],941.0
4174,4174,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"[ ref ] in contrast , application of separately packaged spermicide is believed to increase the contraceptive efficacy of condoms [ ref ] .",0,1,[],[],941.0
4175,4175,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"nonoxynol - 9 was once believed to offer additional protection against stds ( including hiv ) but recent studies have shown that , with frequent use , nonoxynol - 9 may increase the risk of hiv transmission .",0,1,[],[],941.0
4176,4176,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,[ ref ] the world health organization says that spermicidally lubricated condoms should no longer be promoted .,0,1,[],[],941.0
4177,4177,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"however , it recommends using a nonoxynol - 9 lubricated condom over no condom at all .",0,1,[],[],941.0
4178,4178,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"[ ref ] as of 2005 , nine condom manufacturers have stopped manufacturing condoms with nonoxynol - 9 and planned parenthood has discontinued the distribution of condoms so lubricated .",0,1,[],[],941.0
4179,4179,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,textured condoms include studded and ribbed condoms which can provide extra sensations to both partners .,0,1,[],[],941.0
4180,4180,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"the studs or ribs can be located on the inside , outside , or both ; alternatively , they are located in specific sections to provide directed stimulation to either the g - spot or frenulum .",0,1,[],[],941.0
4181,4181,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"many textured condoms which advertise "" mutual pleasure "" also are bulb - shaped at the top , to provide extra stimulation to the male [ ref ] .",0,1,[],[],941.0
4182,4182,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,some women experience irritation during vaginal intercourse with studded condoms .,0,1,[],[],941.0
4183,4183,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,june 2011 : an erection - enhancing condom recommended for european approval and will take around one month to receive ce mark certification after recommendation .,0,1,[],[],941.0
4184,4184,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,in a double blind test the boosting condom gave a significant proportion that it was better than a standard condom which increased the penis size and longer lasting sexual experience for women .,0,1,[],[],941.0
4185,4185,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,the boosting condom used gel in its tips that dilates the arteries and increased blood flow to penis make a firmer and bigger erection [ ref ] .,0,1,[],[],941.0
4186,4186,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"in march 2010 , the swiss government announced that it was planning to promote smaller condoms intended for boys of 12 – 14 years old following concern about the pregnancy rate among adolescent girls , and also about the potential spread of aids among this age group .",0,1,[],[],941.0
4187,4187,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,this was due to the fact that standard condoms were too wide and consequently failed to afford protection to adolescent boys during vaginal and anal intercourse .,0,1,[],[],941.0
4188,4188,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"family planning groups and the swiss aids federation had campaigned to have a narrower condom produced for adolescent use after a number of studies , including a government study researched at the centre for development and personality psychology at basel university , found that standard condoms were unsuitable for boys in this age range , and that the condoms either failed during use or that the boys rejected them altogether because they were too wide , and consequently they used no protection at all [ ref ] .",0,1,[],[],941.0
4189,4189,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"as a result of these studies , a condom aimed at 12 to 14 year old boys is now produced and is available in switzerland and in certain other countries .",0,1,[],[],941.0
4190,4190,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"manufactured by ceylor , the ' hotshot ' is a lubricated , teat - ended latex condom which is narrower than a standard condom and has a tight band at the opening to ensure that it remains on the boy 's penis during intercourse .",0,1,[],[],941.0
4191,4191,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,a standard condom has a diameter of 2 inches ( 5.2 cm ) whereas the hotshot has a diameter of 1.7 inches ( 4.5 cm ) .,0,1,[],[],941.0
4192,4192,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,both are the same length – 7.4 inches ( 19 cm ) .,0,1,[],[],941.0
4193,4193,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"in a german study of 12,970 13 to 19 - year - olds , a quarter of the boys surveyed also said a standard condom was too large .",0,1,[],[],941.0
4194,4194,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"other manufacturers , such as durex , also produce smaller than average condoms such as durex love which is aimed at this end of the teenage market .",0,1,[],[],941.0
4195,4195,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,the anti-rape condom is another variation designed to be worn by women .,0,1,[],[],941.0
4196,4196,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"it is designed to cause pain to the attacker , hopefully allowing the victim a chance to escape [ ref ] .",0,1,[],[],941.0
4197,4197,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,a collection condom is used to collect semen for fertility treatments or sperm analysis .,0,1,[],[],941.0
4198,4198,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,these condoms are designed to maximize sperm life .,0,1,[],[],941.0
4199,4199,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"some condom - like devices are intended for entertainment only , such novelty condoms may not provide protection against pregnancy and stds [ ref ] .",0,1,[],[],941.0
4200,4200,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,male condoms have a tight ring to form a seal around the penis while female condoms typically have a large stiff ring to keep them from slipping into the body orifice .,0,1,[],[],941.0
4201,4201,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"the female health company produced a female condom that was initially made of polyurethane , but newer versions are made of nitrile .",0,1,[],[],941.0
4202,4202,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,medtech products produces a female condom made of latex [ ref ] .,0,1,[],[],941.0
4203,4203,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"the effectiveness of condoms , as of most forms of contraception , can be assessed two ways .",0,1,[],[],941.0
4204,4204,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,perfect use or method effectiveness rates only include people who use condoms properly and consistently .,0,1,[],[],941.0
4205,4205,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"actual use , or typical use effectiveness rates are of all condom users , including those who use condoms incorrectly or do not use condoms at every act of intercourse .",0,1,[],[],941.0
4206,4206,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,rates are generally presented for the first year of use [ ref ] .,0,1,[],[],941.0
4207,4207,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"most commonly the pearl index is used to calculate effectiveness rates , but some studies use decrement tables [ ref ] .",0,1,[],[],941.0
4208,4208,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"the typical use pregnancy rate among condom users varies depending on the population being studied , ranging from 10 – 18 % 25 per year .",0,1,[],[],941.0
4209,4209,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,[ ref ] the perfect use pregnancy rate of condoms is 2 % 25 per year [ ref ] .,0,1,[],[],941.0
4210,4210,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,condoms may be combined with other forms of contraception ( such as spermicide ) for greater protection [ ref ] .,0,1,[],[],941.0
4211,4211,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,condoms are widely recommended for the prevention of sexually transmitted diseases ( stds ) .,0,1,[],[],941.0
4212,4212,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,they have been shown to be effective in reducing infection rates in both men and women .,0,1,[],[],941.0
4213,4213,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"while not perfect , the condom is effective at reducing the transmission of organisms that cause aids , genital herpes , cervical cancer , genital warts , syphilis , chlamydia , gonorrhea , and other diseases [ ref ] .",0,1,[],[],941.0
4214,4214,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,condoms are often recommended as an adjunct to more effective birth control methods ( such as iud ) in situations where std protection is also desired [ ref ] .,0,1,[],[],941.0
4215,4215,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"according to a 2000 report by the national institutes of health ( nih ) , correct and consistent use of latex condoms reduces the risk of hiv / aids transmission by approximately 85 % 25 relative to risk when unprotected , putting the seroconversion rate ( infection rate ) at 0.9 per 100 person - years with condom , down from 6.7 per 100 person - years .",0,1,[],[],941.0
4216,4216,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,[ ref ] analysis published in 2007 from the university of texas medical branch [ ref ] and the world health organization [ ref ] found similar risk reductions of 80 – 95 % 25 .,0,1,[],[],941.0
4217,4217,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,the 2000 nih review concluded that condom use significantly reduces the risk of gonorrhea for men [ ref ] .,0,1,[],[],941.0
4218,4218,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,a 2006 study reports that proper condom use decreases the risk of transmission of human papillomavirus to women by approximately 70 % 25 [ ref ] .,0,1,[],[],941.0
4219,4219,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"another study in the same year found consistent condom use was effective at reducing transmission of herpes simplex virus - 2 also known as genital herpes , in both men and women [ ref ] .",0,1,[],[],941.0
4220,4220,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"although a condom is effective in limiting exposure , some disease transmission may occur even with a condom .",0,1,[],[],941.0
4221,4221,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"infectious areas of the genitals , especially when symptoms are present , may not be covered by a condom , and as a result , some diseases can be transmitted by direct contact [ ref ] .",0,1,[],[],941.0
4222,4222,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"the primary effectiveness issue with using condoms to prevent stds , however , is inconsistent use [ ref ] .",0,1,[],[],941.0
4223,4223,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,condoms may also be useful in treating potentially precancerous cervical changes .,0,1,[],[],941.0
4224,4224,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"exposure to human papillomavirus , even in individuals already infected with the virus , appears to increase the risk of precancerous changes .",0,1,[],[],941.0
4225,4225,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,the use of condoms helps promote regression of these changes [ ref ] .,0,1,[],[],941.0
4226,4226,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"in addition , researchers in the uk suggest that a hormone in semen can aggravate existing cervical cancer , condom use during sex can prevent exposure to the hormone [ ref ] .",0,1,[],[],941.0
4227,4227,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"condoms may slip off the penis after ejaculation , [ ref ] break due to improper application or physical damage ( such as tears caused when opening the package ) , or break or slip due to latex degradation ( typically from usage past the expiration date , improper storage , or exposure to oils ) .",0,1,[],[],941.0
4228,4228,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"the rate of breakage is between 0.4 % 25 and 2.3 % 25 , while the rate of slippage is between 0.6 % 25 and 1.3 % 25 [ ref ] .",0,1,[],[],941.0
4229,4229,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"even if no breakage or slippage is observed , 1 – 2 % 25 of women will test positive for semen residue after intercourse with a condom [ ref ] .",0,1,[],[],941.0
4230,4230,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,""" double bagging "" , using two condoms at once , is often believed to cause a higher rate of failure due to the friction of rubber on rubber [ ref ] .",0,1,[],[],941.0
4231,4231,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,this claim is not supported by research .,0,1,[],[],941.0
4232,4232,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,the limited studies that have been done on the subject support that double bagging is likely not harmful and possibly beneficial [ ref ] .,0,1,[],[],941.0
4233,4233,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,different modes of condom failure result in different levels of semen exposure .,0,1,[],[],941.0
4234,4234,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"if a failure occurs during application , the damaged condom may be disposed of and a new condom applied before intercourse begins – such failures generally pose no risk to the user [ ref ] .",0,1,[],[],941.0
4235,4235,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,one study found that semen exposure from a broken condom was about half that of unprotected intercourse ; semen exposure from a slipped condom was about one - fifth that of unprotected intercourse [ ref ] .,0,1,[],[],941.0
4236,4236,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"standard condoms will fit almost any penis , with varying degrees of comfort or risk of slippage .",0,1,[],[],941.0
4237,4237,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"many condom manufacturers offer "" snug "" or "" magnum "" sizes .",0,1,[],[],941.0
4238,4238,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"some manufacturers also offer custom sized - to - fit condoms , with claims that they are more reliable and offer improved sensation / comfort [ ref ] .",0,1,[],[],941.0
4239,4239,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"some studies have associated larger penises and smaller condoms with increased breakage and decreased slippage rates ( and vice versa ) , but other studies have been inconclusive [ ref ] .",0,1,[],[],941.0
4240,4240,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"condom thickness is not associated with condom breakage , thinner condoms are as effective as thicker ones [ ref ] .",0,1,[],[],941.0
4241,4241,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"nevertheless , it is recommended for condoms manufactures to avoid very thick , or very thin condoms , because they are both considered less effective [ ref ] .",0,1,[],[],941.0
4242,4242,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"some authors even encourage users to choose thinner condoms "" for greater durability , sensation , and comfort "" , [ ref ] but others warn that "" the thinner the condom , the smaller the force required to break it "" [ ref ] .",0,1,[],[],941.0
4243,4243,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"experienced condom users are significantly less likely to have a condom slip or break compared to first - time users , although users who experience one slippage or breakage are more likely to suffer a second such failure [ ref ] .",0,1,[],[],941.0
4244,4244,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,an article in population reports suggests that education on condom use reduces behaviors that increase the risk of breakage and slippage [ ref ] .,1,0,['education on condom use reduces behaviors that increase the risk of breakage and slippage'],"[100, 92, 76]",941.0
4245,4245,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"a family health international publication also offers the view that education can reduce the risk of breakage and slippage , but emphasizes that more research needs to be done to determine all of the causes of breakage and slippage [ ref ] .",0,1,[],[],941.0
4246,4246,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"among people who intend condoms to be their form of birth control , pregnancy may occur when the user has sex without a condom .",0,1,[],[],941.0
4247,4247,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"the person may have run out of condoms , or be traveling and not have a condom with them , or simply dislike the feel of condoms and decide to "" take a chance . """,0,1,[],[],941.0
4248,4248,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,this type of behavior is the primary cause of typical use failure ( as opposed to method or perfect use failure ) [ ref ] .,0,1,[],[],941.0
4249,4249,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,another possible cause of condom failure is sabotage .,0,1,[],[],941.0
4250,4250,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,one motive is to have a child against a partner 's wishes or consent [ ref ] .,0,1,[],[],941.0
4251,4251,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,some commercial sex workers from nigeria reported clients sabotaging condoms in retaliation for being coerced into condom use [ ref ] .,0,1,[],[],941.0
4252,4252,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,using a fine needle to make several pinholes at the tip of the condom is believed to significantly impact their effectiveness [ ref ] .,0,1,[],[],941.0
4253,4253,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,the prevalence of condom use varies greatly between countries .,0,1,[],[],941.0
4254,4254,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"most surveys of contraceptive use are among married women , or women in informal unions .",0,1,[],[],941.0
4255,4255,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"japan has the highest rate of condom usage in the world : in that country , condoms account for almost 80 % 25 of contraceptive use by married women .",0,1,[],[],941.0
4256,4256,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"on average , in developed countries , condoms are the most popular method of birth control : 28 % 25 of married contraceptive users rely on condoms .",0,1,[],[],941.0
4257,4257,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"in the average less - developed country , condoms are less common : only 6 - 8 % 25 of married contraceptive users choose condoms .",0,1,[],[],941.0
4258,4258,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"male condoms are usually packaged inside a foil wrapper , in a rolled - up form , and are designed to be applied to the tip of the penis and then unrolled over the erect penis .",0,1,[],[],941.0
4259,4259,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,it is important that some space be left in the tip of the condom so that semen has a place to collect ; otherwise it may be forced out of the base of the device .,0,1,[],[],941.0
4260,4260,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"after use , it is recommended the condom be wrapped in tissue or tied in a knot , then disposed of in a trash receptacle [ ref ] .",0,1,[],[],941.0
4261,4261,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"some couples find that putting on a condom interrupts sex , although others incorporate condom application as part of their foreplay .",0,1,[],[],941.0
4262,4262,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,some men and women find the physical barrier of a condom dulls sensation .,0,1,[],[],941.0
4263,4263,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,advantages of dulled sensation can include prolonged erection and delayed ejaculation ; disadvantages might include a loss of some sexual excitement [ ref ] .,0,1,[],[],941.0
4264,4264,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"advocates of condom use also cite their advantages of being inexpensive , easy to use , and having few side effects [ ref ] .",0,1,[],[],941.0
4265,4265,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"condoms are often used in sex education programs , because they have the capability to reduce the chances of pregnancy and the spread of some sexually transmitted diseases when used correctly .",0,1,[],[],941.0
4266,4266,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"a recent american psychological association ( apa ) press release supported the inclusion of information about condoms in sex education , saying "" comprehensive sexuality education programs .",0,1,[],[],941.0
4267,4267,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"discuss the appropriate use of condoms "" , and "" promote condom use for those who are sexually active .",0,1,[],[],941.0
4268,4268,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"in the united states , teaching about condoms in public schools is opposed by some religious organizations .",0,1,[],[],941.0
4269,4269,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"[ ref ] planned parenthood , which advocates family planning and sex education , argues that no studies have shown abstinence - only programs to result in delayed intercourse , and cites surveys showing that 76 % 25 of american parents want their children to receive comprehensive sexuality education including condom use .",1,0,"['no studies have shown abstinence-only programs to result in delayed intercourse', 'parents want their children to receive comprehensive sexuality education including condom use']","[74, 31]",941.0
4270,4270,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,common procedures in infertility treatment such as semen analysis and intrauterine insemination ( iui ) require collection of semen samples .,0,1,[],[],941.0
4271,4271,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"these are most commonly obtained through masturbation , but an alternative to masturbation is use of a special collection condom to collect semen during sexual intercourse .",0,1,[],[],941.0
4272,4272,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"collection condoms are made from silicone or polyurethane , as latex is somewhat harmful to sperm .",0,1,[],[],941.0
4273,4273,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"many men prefer collection condoms to masturbation , and some religions prohibit masturbation entirely .",0,1,[],[],941.0
4274,4274,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"also , compared with samples obtained from masturbation , semen samples from collection condoms have higher total sperm counts , sperm motility , and percentage of sperm with normal morphology .",0,1,[],[],941.0
4275,4275,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"for this reason , they are believed to give more accurate results when used for semen analysis , and to improve the chances of pregnancy when used in procedures such as intracervical or intrauterine insemination .",0,1,[],[],941.0
4276,4276,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"[ ref ] adherents of religions that prohibit contraception , such as catholicism , may use collection condoms with holes pricked in them [ ref ] .",0,1,[],[],941.0
4277,4277,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"for fertiltiy treatments , a collection condom may be used to collect semen during sexual intercourse where the semen is provided by the woman 's partner .",0,1,[],[],941.0
4278,4278,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,private sperm donors may also use a collection condom to obtain samples through masturbation or by sexual intercourse with a partner and will transfer the ejaculate from the collection condom to a specially designed container .,0,1,[],[],941.0
4279,4279,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"the sperm is transported in such containers , in the case of a donor , to a recipient woman to be used for insemination , and in the case of a woman 's partner , to a fertility clinic for processing and use .",0,1,[],[],941.0
4280,4280,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"however , transportation may reduce the fecundity of the sperm .",0,1,[],[],941.0
4281,4281,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,collection condoms will not be used where semen is produced at a sperm bank or fertility clinic .,0,1,[],[],941.0
4282,4282,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,condom therapy is sometimes prescribed to infertile couples when the female has high levels of antisperm antibodies .,0,1,[],[],941.0
4283,4283,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"the theory is that preventing exposure to her partner 's semen will lower her level of antisperm antibodies , and thus increase her chances of pregnancy when condom therapy is discontinued .",0,1,[],[],941.0
4284,4284,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"however , condom therapy has not been shown to increase subsequent pregnancy rates .",0,1,[],[],941.0
4285,4285,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"condoms excel as multipurpose containers because they are waterproof , elastic , durable , and will not arouse suspicion if found .",0,1,[],[],941.0
4286,4286,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,ongoing military utilization begun during world war ii includes :,0,1,[],[],941.0
4287,4287,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,tying a non-lubricated condom over the muzzle of the rifle barrel in order to prevent barrel fouling by keeping out detritus .,0,1,[],[],941.0
4288,4288,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"the oss used condoms for a plethora of applications , from storing corrosive fuel additives and wire garrotes ( with the t - handles removed ) to holding the acid component of a self - destructing film canister , to finding use in improvised explosives [ ref ] .",0,1,[],[],941.0
4289,4289,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"navy seals have used doubled condoms , sealed with neoprene cement , to protect non-electric firing assemblies for underwater demolitions — leading to the term "" dual waterproof firing assemblies . """,0,1,[],[],941.0
4290,4290,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,other uses of condoms include :,0,1,[],[],941.0
4291,4291,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,covers for endovaginal ultrasound probes [ ref ] .,0,1,[],[],941.0
4292,4292,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,covering the probe with a condom reduces the amount of blood and vaginal fluids that the technician must clean off between patients .,0,1,[],[],941.0
4293,4293,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,condoms can be used to hold water in emergency survival situations [ ref ] .,0,1,[],[],941.0
4294,4294,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"condoms have also been used to smuggle cocaine , heroin , and other drugs across borders and into prisons by filling the condom with drugs , tying it in a knot and then either swallowing it or inserting it into the rectum .",0,1,[],[],941.0
4295,4295,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"these methods are very dangerous and potentially lethal ; if the condom breaks , the drugs inside become absorbed into the bloodstream and can cause an overdose [ ref ] .",0,1,[],[],941.0
4296,4296,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"in soviet gulags , condoms were used to smuggle alcohol into the camps by prisoners who worked outside during daylight .",0,1,[],[],941.0
4297,4297,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"while outside , the prisoner would ingest an empty condom attached to a thin piece of rubber tubing , the end of which was wedged between his teeth .",0,1,[],[],941.0
4298,4298,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"the smuggler would then use a syringe to fill the tubing and condom with up to three liters of raw alcohol , which the prisoner would then smuggle back into the camp .",0,1,[],[],941.0
4299,4299,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"when back in the barracks , the other prisoners would suspend him upside down until all the spirit had been drained out .",0,1,[],[],941.0
4300,4300,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"aleksandr solzhenitsyn records that the three liters of raw fluid would be diluted to make seven liters of crude vodka , and that although such prisoners risked an extremely painful and unpleasant death if the condom burst inside them , the rewards granted them by other prisoners encouraged them to run the risk [ ref ] .",0,1,[],[],941.0
4301,4301,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"in his book entitled last chance to see , douglas adams reported having used a condom to protect a microphone he used to make an underwater recording .",0,1,[],[],941.0
4302,4302,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"according to one of his traveling companions , this is standard bbc practice when a waterproof microphone is needed but can not be procured [ ref ] .",0,1,[],[],941.0
4303,4303,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,condoms are used by engineers to keep soil samples dry during soil tests [ ref ] .,0,1,[],[],941.0
4304,4304,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,condoms are used in the field by engineers to initially protect sensors embedded in the steel or aluminum nose - cones of cone penetration test ( cpt ) probes when entering the surface to conduct soil resistance tests to determine the bearing strength of soil [ ref ] .,0,1,[],[],941.0
4305,4305,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,condoms are used as a one - way valve by paramedics when performing a chest decompression in the field .,0,1,[],[],941.0
4306,4306,This house would only teach abstinence for sex education in schools,Condom,3155,train and test,"the decompression needle is inserted through the condom , and inserted into the chest .",0,1,[],[],941.0
